date,tmax,tmin,precip,cloud,wind,hum,gust
2020-01-01,39.9,31.2,0.0,46,17.5,60,33.1
2020-01-02,47.7,28.2,0.0,45,10.3,69,20.6
2020-01-03,48.9,36.1,0.169,99,6.5,87,11.6
2020-01-04,49.4,42.5,0.236,100,14.6,97,25.7
2020-01-05,41.1,29.8,0.031,61,22.8,61,42.7
2020-01-06,45.5,31.0,0.051,51,14.8,66,29.1
2020-01-07,42.8,31.0,0.035,81,12.4,63,23.3
2020-01-08,40.9,29.2,0.004,32,20.1,64,41.8
2020-01-09,33.0,22.7,0.0,45,14.5,49,26.8
2020-01-10,51.9,29.9,0.0,77,14.5,78,26.2
2020-01-11,64.8,46.7,0.008,93,20.8,79,39.1
2020-01-12,65.2,44.1,0.102,58,28.0,71,62.2
2020-01-13,47.9,34.3,0.008,98,11.2,81,19.7
2020-01-14,44.0,34.1,0.024,100,8.9,91,17.7
2020-01-15,48.5,37.5,0.004,45,9.6,81,19.7
2020-01-16,47.4,34.3,0.114,49,22.8,69,47.4
2020-01-17,33.4,22.2,0.0,30,21.3,42,39.6
2020-01-18,36.2,20.6,0.327,100,13.8,57,24.8
2020-01-19,44.0,30.0,0.051,65,15.6,69,29.1
2020-01-20,30.3,19.0,0.0,11,16.2,45,30.4
2020-01-21,34.3,19.8,0.0,18,9.9,49,18.3
2020-01-22,37.2,21.9,0.0,6,6.5,65,11.0
2020-01-23,44.7,24.5,0.0,87,6.0,62,11.2
2020-01-24,49.5,26.8,0.0,55,7.5,69,13.6
2020-01-25,50.2,34.3,1.039,82,20.2,93,42.7
2020-01-26,45.9,33.9,0.0,33,13.9,75,26.6
2020-01-27,45.4,31.3,0.0,56,13.4,67,25.9
2020-01-28,41.8,31.3,0.0,71,13.3,63,25.7
2020-01-29,39.7,27.6,0.0,22,11.5,59,21.0
2020-01-30,34.5,21.7,0.0,51,9.9,67,17.9
2020-01-31,43.3,27.1,0.039,82,7.2,83,15.2
2020-02-01,41.6,31.2,0.02,86,3.8,94,9.6
2020-02-02,43.1,33.1,0.126,90,11.6,84,22.8
2020-02-03,53.9,33.5,0.02,43,10.8,77,21.7
2020-02-04,55.7,37.0,0.102,96,9.8,90,18.1
2020-02-05,49.3,38.0,0.035,100,11.9,70,21.7
2020-02-06,43.1,36.5,0.579,100,11.9,92,21.0
2020-02-07,56.2,33.0,0.409,91,27.2,80,51.5
2020-02-08,40.1,27.4,0.0,39,16.8,53,30.6
2020-02-09,43.0,27.9,0.0,72,8.1,81,16.6
2020-02-10,47.1,35.5,0.402,100,14.3,87,26.2
2020-02-11,46.0,41.3,0.37,99,11.5,96,20.1
2020-02-12,45.1,33.3,0.012,90,14.6,62,26.2
2020-02-13,43.5,35.6,0.74,100,12.4,91,22.4
2020-02-14,37.1,19.4,0.0,13,15.9,52,31.5
2020-02-15,29.1,15.3,0.0,37,12.1,52,23.7
2020-02-16,45.1,26.2,0.0,86,10.6,66,19.5
2020-02-17,49.2,29.9,0.0,57,8.5,67,16.1
2020-02-18,48.3,32.5,0.059,96,11.0,84,20.1
2020-02-19,46.0,30.9,0.0,39,14.4,61,28.9
2020-02-20,37.6,26.1,0.0,74,11.8,53,24.8
2020-02-21,35.2,20.3,0.0,0,11.4,46,21.5
2020-02-22,47.8,25.9,0.0,5,13.0,46,25.1
2020-02-23,53.1,28.0,0.0,4,10.9,48,21.3
2020-02-24,55.7,28.9,0.0,49,9.1,63,17.9
2020-02-25,49.7,39.8,0.091,100,7.4,84,14.1
2020-02-26,49.2,41.9,0.004,99,12.5,93,21.9
2020-02-27,47.8,30.3,0.492,48,24.1,63,45.9
2020-02-28,40.8,27.1,0.0,29,21.7,42,41.6
2020-02-29,36.1,25.1,0.0,27,17.8,44,34.2
2020-03-01,44.1,23.4,0.0,5,13.5,51,27.3
2020-03-02,56.0,29.4,0.0,48,17.2,64,30.2
2020-03-03,56.8,44.2,0.213,85,15.2,86,30.6
2020-03-04,55.1,41.0,0.118,36,21.1,57,40.3
2020-03-05,50.9,34.0,0.0,35,11.2,62,20.4
2020-03-06,44.1,32.5,0.165,76,12.2,86,22.8
2020-03-07,46.7,33.7,0.02,43,16.8,55,32.9
2020-03-08,56.4,28.8,0.0,20,12.4,45,24.4
2020-03-09,67.7,38.5,0.0,27,12.7,45,24.2
2020-03-10,60.5,46.7,0.039,84,16.3,67,30.4
2020-03-11,54.7,37.7,0.0,66,15.9,64,28.4
2020-03-12,49.1,34.7,0.024,73,11.0,77,19.2
2020-03-13,67.1,44.6,0.445,68,19.9,72,36.5
2020-03-14,54.1,38.7,0.0,48,13.3,44,25.1
2020-03-15,52.1,36.4,0.004,34,8.9,52,15.9
2020-03-16,44.4,28.3,0.0,48,12.7,57,25.3
2020-03-17,53.3,37.9,0.228,82,11.4,82,22.6
2020-03-18,50.7,33.8,0.0,56,10.3,65,21.3
2020-03-19,55.0,40.5,0.646,96,12.6,84,24.2
2020-03-20,74.8,44.5,0.228,94,21.5,80,38.3
2020-03-21,62.7,39.4,0.0,60,15.4,45,30.0
2020-03-22,42.4,30.4,0.0,72,12.7,51,24.4
2020-03-23,40.8,35.4,1.083,98,16.4,85,36.9
2020-03-24,56.8,33.6,0.0,37,12.3,71,23.5
2020-03-25,45.5,36.8,0.02,89,15.0,77,29.1
2020-03-26,56.8,33.4,0.0,25,12.5,74,24.4
2020-03-27,64.4,46.0,0.008,37,9.8,61,20.6
2020-03-28,49.3,41.4,0.413,86,11.7,77,23.7
2020-03-29,51.2,44.5,0.126,100,14.3,93,26.8
2020-03-30,54.1,39.7,0.291,78,7.4,88,23.3
2020-03-31,47.6,39.9,0.083,99,10.5,81,19.9
2020-04-01,54.4,36.2,0.0,80,12.0,60,23.5
2020-04-02,56.8,36.6,0.0,46,20.8,50,38.7
2020-04-03,49.5,42.3,0.268,99,17.2,77,33.3
2020-04-04,58.7,44.7,0.024,96,11.7,75,24.2
2020-04-05,61.0,41.8,0.0,68,10.6,83,21.7
2020-04-06,62.6,45.1,0.047,38,10.3,62,19.7
2020-04-07,63.8,45.2,0.0,74,13.9,51,26.4
2020-04-08,65.8,47.5,0.201,56,10.1,76,21.5
2020-04-09,61.4,43.9,0.354,50,19.8,75,48.8
2020-04-10,48.5,37.9,0.055,63,23.9,53,47.9
2020-04-11,52.3,36.1,0.0,25,17.1,44,32.7
2020-04-12,59.3,35.9,0.0,61,17.2,66,30.2
2020-04-13,64.5,54.3,1.642,77,31.1,85,69.6
2020-04-14,56.4,43.3,0.0,62,14.6,50,28.2
2020-04-15,51.3,39.8,0.055,70,15.2,50,30.0
2020-04-16,48.4,38.0,0.0,52,16.5,44,32.7
2020-04-17,50.0,31.8,0.067,58,13.2,59,26.2
2020-04-18,47.7,38.7,0.35,82,16.0,79,30.9
2020-04-19,59.9,34.9,0.0,38,17.9,55,34.0
2020-04-20,53.4,43.6,0.0,88,12.6,58,24.2
2020-04-21,59.7,40.6,0.366,45,16.3,72,46.5
2020-04-22,48.7,33.4,0.0,28,19.5,41,36.9
2020-04-23,50.3,33.6,0.012,83,8.3,56,18.1
2020-04-24,48.1,40.3,0.622,83,14.9,91,28.6
2020-04-25,61.9,36.5,0.0,53,10.4,73,21.3
2020-04-26,48.9,42.7,0.299,100,22.3,83,40.3
2020-04-27,46.8,39.8,0.047,97,16.1,79,30.2
2020-04-28,63.1,36.0,0.0,30,13.1,67,25.3
2020-04-29,57.0,40.0,0.059,70,14.2,83,27.5
2020-04-30,60.2,48.5,0.98,100,25.6,89,54.4
2020-05-01,65.5,52.4,0.48,82,13.8,87,37.4
2020-05-02,70.6,48.4,0.0,36,15.5,55,28.2
2020-05-03,75.9,52.6,0.205,64,11.1,64,22.4
2020-05-04,67.7,48.5,0.016,50,19.2,58,36.5
2020-05-05,58.9,44.0,0.0,51,12.7,51,25.3
2020-05-06,52.8,42.9,0.13,85,11.9,76,23.0
2020-05-07,62.2,41.8,0.0,47,13.2,55,25.9
2020-05-08,52.0,42.3,0.406,80,8.8,70,19.2
2020-05-09,46.7,32.9,0.091,35,21.9,51,42.3
2020-05-10,60.4,36.9,0.0,35,18.3,48,36.0
2020-05-11,59.2,43.0,0.126,48,14.6,70,30.2
2020-05-12,58.3,40.7,0.0,28,18.8,49,35.8
2020-05-13,59.8,36.3,0.0,16,14.9,48,29.8
2020-05-14,62.2,38.8,0.0,49,10.3,61,21.7
2020-05-15,81.1,55.1,0.13,66,14.9,71,35.8
2020-05-16,73.6,59.6,0.039,94,14.3,66,28.2
2020-05-17,63.7,50.5,0.0,93,10.8,72,22.6
2020-05-18,67.9,51.0,0.0,96,11.2,68,22.6
2020-05-19,64.1,51.7,0.0,95,21.2,53,40.7
2020-05-20,63.6,46.9,0.0,88,12.6,55,25.9
2020-05-21,62.8,42.6,0.0,2,10.0,75,22.1
2020-05-22,72.3,52.3,0.087,58,11.8,80,23.5
2020-05-23,68.5,53.8,0.583,96,15.4,93,29.5
2020-05-24,66.9,49.7,0.0,85,10.8,68,23.3
2020-05-25,68.8,54.6,0.0,80,7.2,85,15.4
2020-05-26,73.0,55.9,0.0,69,9.3,89,19.0
2020-05-27,72.9,58.4,0.0,99,12.0,91,24.2
2020-05-28,74.1,60.7,0.075,96,16.1,94,31.3
2020-05-29,78.4,64.0,0.051,97,12.6,89,29.8
2020-05-30,78.4,67.3,0.193,57,12.1,67,21.9
2020-05-31,68.9,54.7,0.0,6,17.6,48,34.2
2020-06-01,67.5,48.5,0.0,34,13.3,52,26.8
2020-06-02,70.8,54.2,0.0,77,13.7,58,26.4
2020-06-03,82.0,59.2,0.291,71,12.5,77,24.4
2020-06-04,84.1,64.4,0.0,68,13.9,73,28.0
2020-06-05,74.9,68.9,0.902,100,9.5,90,24.2
2020-06-06,83.9,69.0,0.173,67,14.7,72,26.2
2020-06-07,75.8,60.6,0.0,23,16.2,54,30.4
2020-06-08,77.8,56.3,0.0,32,9.0,56,18.6
2020-06-09,86.8,57.7,0.0,15,10.6,61,20.8
2020-06-10,81.5,66.1,0.0,71,15.5,78,29.5
2020-06-11,82.8,71.8,0.795,95,16.2,84,31.3
2020-06-12,82.5,66.1,0.0,42,12.9,60,24.4
2020-06-13,73.0,58.6,0.0,5,14.0,50,25.7
2020-06-14,72.1,53.5,0.0,18,12.8,59,25.7
2020-06-15,72.9,58.2,0.0,72,10.2,69,20.4
2020-06-16,76.3,57.5,0.0,62,12.2,68,25.3
2020-06-17,77.4,58.6,0.0,50,10.8,76,23.0
2020-06-18,75.6,64.0,0.067,85,9.3,88,18.8
2020-06-19,77.3,65.9,0.043,96,10.3,85,21.7
2020-06-20,81.3,65.9,0.008,95,10.6,83,22.1
2020-06-21,82.6,67.0,0.0,54,11.7,80,23.3
2020-06-22,86.9,68.9,0.004,22,11.7,75,23.5
2020-06-23,82.2,69.2,0.0,56,15.0,77,29.5
2020-06-24,86.1,71.3,0.008,53,14.3,63,28.6
2020-06-25,83.6,65.8,0.0,68,13.5,57,25.3
2020-06-26,86.6,65.8,0.0,31,9.3,56,20.8
2020-06-27,79.3,64.4,0.228,86,14.7,75,30.4
2020-06-28,83.3,67.9,0.264,36,9.9,82,20.8
2020-06-29,84.2,68.0,0.031,21,11.6,73,24.4
2020-06-30,77.2,65.7,0.268,52,8.1,76,17.7
2020-07-01,80.6,67.0,0.398,65,9.3,81,21.9
2020-07-02,88.7,67.7,0.0,27,9.1,71,19.9
2020-07-03,88.7,72.5,0.476,46,9.2,70,19.0
2020-07-04,84.1,69.2,0.177,50,10.6,78,22.1
2020-07-05,91.3,70.7,0.0,39,11.4,70,23.9
2020-07-06,90.8,70.3,0.02,41,10.1,65,19.9
2020-07-07,80.8,72.0,0.071,78,12.4,83,25.1
2020-07-08,82.9,73.4,0.091,78,11.4,87,23.3
2020-07-09,86.1,71.4,0.0,35,11.9,82,23.9
2020-07-10,75.5,72.4,1.5,98,21.9,95,40.5
2020-07-11,81.8,72.3,0.402,64,19.3,87,36.5
2020-07-12,87.7,69.9,0.0,24,12.5,64,23.7
2020-07-13,87.5,70.9,0.047,44,11.0,64,20.1
2020-07-14,82.9,67.9,0.0,24,8.6,65,19.2
2020-07-15,78.6,68.5,0.047,48,10.6,78,20.4
2020-07-16,76.3,68.7,0.0,60,13.2,73,25.3
2020-07-17,84.7,68.1,0.126,71,9.7,80,23.3
2020-07-18,91.9,69.1,0.0,45,9.2,70,19.0
2020-07-19,92.8,71.7,0.0,51,16.5,69,30.6
2020-07-20,95.2,78.0,0.0,80,11.7,64,22.1
2020-07-21,90.8,71.3,0.0,18,12.9,64,25.3
2020-07-22,89.7,74.4,0.177,70,13.5,77,25.5
2020-07-23,88.2,73.6,0.311,86,11.4,84,23.9
2020-07-24,78.7,73.3,1.063,94,10.3,87,20.4
2020-07-25,85.6,69.4,0.0,27,9.2,79,17.4
2020-07-26,93.1,73.9,0.0,61,12.5,62,24.2
2020-07-27,95.4,71.4,0.0,73,11.8,52,22.4
2020-07-28,92.9,77.3,0.059,35,12.0,63,23.3
2020-07-29,89.0,72.1,0.0,35,10.7,69,21.3
2020-07-30,90.8,73.6,0.004,93,8.4,61,21.3
2020-07-31,80.8,72.2,0.421,71,7.4,78,14.5
2020-08-01,85.6,68.5,0.0,39,12.1,70,22.8
2020-08-02,84.2,74.9,0.177,83,13.1,83,32.2
2020-08-03,89.5,74.8,0.094,38,12.5,66,22.1
2020-08-04,80.7,72.8,0.917,73,35.3,85,66.2
2020-08-05,86.5,70.9,0.0,16,12.2,68,23.0
2020-08-06,79.1,66.4,0.059,76,9.3,76,18.8
2020-08-07,80.7,70.8,0.122,86,8.6,78,18.3
2020-08-08,80.5,69.1,0.406,61,7.1,86,14.8
2020-08-09,84.1,69.4,0.047,25,11.4,83,22.1
2020-08-10,88.9,72.4,0.008,10,9.9,78,20.6
2020-08-11,85.2,75.0,0.047,39,14.0,82,28.0
2020-08-12,87.8,74.0,0.252,72,7.2,83,16.1
2020-08-13,79.4,73.9,0.189,92,8.0,83,14.8
2020-08-14,85.7,72.4,0.0,64,11.6,71,23.0
2020-08-15,83.5,69.4,0.004,83,11.2,69,22.4
2020-08-16,71.2,66.2,0.492,83,15.3,86,28.4
2020-08-17,79.2,62.1,0.193,25,13.2,82,25.7
2020-08-18,82.6,65.2,0.055,29,8.0,72,16.8
2020-08-19,75.2,65.9,0.201,52,6.6,83,17.7
2020-08-20,79.0,62.2,0.0,25,7.2,70,15.7
2020-08-21,83.8,64.4,0.0,87,11.4,72,22.4
2020-08-22,85.8,70.4,0.024,73,9.6,76,19.9
2020-08-23,83.8,69.4,0.0,64,9.2,82,18.8
2020-08-24,88.2,71.3,0.012,35,9.4,80,21.3
2020-08-25,91.3,72.9,0.012,19,16.1,69,31.1
2020-08-26,79.0,66.5,0.0,34,14.2,51,28.2
2020-08-27,92.0,66.6,0.079,59,16.8,68,35.1
2020-08-28,89.1,69.2,0.055,42,13.5,76,27.7
2020-08-29,78.1,71.8,0.815,76,12.5,90,24.2
2020-08-30,78.2,64.9,0.004,20,15.8,60,29.8
2020-08-31,74.3,61.0,0.0,89,8.1,69,16.1
2020-09-01,77.3,67.6,0.043,74,11.2,79,22.6
2020-09-02,77.2,67.2,0.37,93,9.9,91,19.5
2020-09-03,85.6,73.2,0.898,82,12.2,78,23.0
2020-09-04,83.6,67.6,0.0,20,9.7,72,19.5
2020-09-05,77.7,61.6,0.0,34,11.2,62,20.1
2020-09-06,79.8,62.6,0.0,21,11.7,65,23.0
2020-09-07,77.3,62.8,0.0,19,14.7,78,29.1
2020-09-08,81.1,63.1,0.0,41,10.1,84,19.9
2020-09-09,79.8,66.5,0.02,95,6.7,88,14.3
2020-09-10,80.5,71.8,0.689,100,9.1,92,19.0
2020-09-11,76.1,62.6,0.028,52,12.7,75,25.3
2020-09-12,70.3,60.4,0.0,50,9.2,72,18.3
2020-09-13,73.4,60.5,0.008,76,13.0,80,24.6
2020-09-14,76.9,60.3,0.0,41,12.9,64,24.6
2020-09-15,66.6,52.5,0.0,0,11.3,62,20.8
2020-09-16,71.8,53.5,0.0,6,13.7,74,25.3
2020-09-17,72.3,60.8,0.0,93,9.5,83,18.8
2020-09-18,67.6,57.9,0.0,53,16.1,67,29.1
2020-09-19,62.4,49.1,0.0,0,16.8,47,31.1
2020-09-20,62.8,48.8,0.0,23,11.2,53,23.0
2020-09-21,65.3,46.8,0.0,0,9.7,61,20.6
2020-09-22,72.0,48.0,0.0,0,11.9,55,23.9
2020-09-23,78.8,54.8,0.0,0,14.2,56,27.3
2020-09-24,76.3,55.0,0.0,85,9.7,71,18.1
2020-09-25,76.8,56.5,0.0,73,8.6,80,15.7
2020-09-26,73.7,59.1,0.067,52,10.8,87,21.3
2020-09-27,77.3,64.1,0.008,71,10.5,88,19.9
2020-09-28,75.0,67.2,0.071,64,13.2,89,25.7
2020-09-29,74.5,64.9,0.531,65,14.8,92,32.4
2020-09-30,70.6,60.4,1.197,46,18.6,73,35.8
2020-10-01,71.4,57.4,0.0,39,11.4,63,20.8
2020-10-02,64.7,55.4,0.165,59,10.2,72,19.9
2020-10-03,65.2,50.2,0.0,3,7.3,65,15.2
2020-10-04,65.3,49.6,0.035,38,8.0,74,15.9
2020-10-05,67.4,51.7,0.0,24,7.5,77,17.0
2020-10-06,68.0,52.3,0.016,12,10.7,73,21.0
2020-10-07,75.4,55.6,0.004,36,17.9,64,37.6
2020-10-08,63.5,51.3,0.0,5,17.1,54,32.9
2020-10-09,67.6,49.1,0.0,26,13.2,63,23.5
2020-10-10,75.0,56.4,0.0,58,14.8,70,27.5
2020-10-11,66.0,59.1,0.016,98,12.9,74,22.6
2020-10-12,58.3,51.6,0.913,100,15.7,89,30.4
2020-10-13,58.7,54.3,0.402,87,15.2,91,27.7
2020-10-14,68.8,49.0,0.0,4,9.8,68,19.2
2020-10-15,71.5,51.9,0.0,56,16.8,78,30.9
2020-10-16,63.1,50.5,0.874,92,13.6,88,24.8
2020-10-17,59.5,44.9,0.138,23,11.0,67,20.8
2020-10-18,62.6,46.8,0.0,46,14.7,72,28.4
2020-10-19,64.1,49.2,0.004,80,9.7,83,18.6
2020-10-20,70.7,55.9,0.0,61,6.6,90,12.5
2020-10-21,67.8,58.8,0.004,87,8.5,96,17.9
2020-10-22,70.2,61.6,0.0,81,6.1,94,13.0
2020-10-23,68.8,61.0,0.024,89,8.4,94,17.2
2020-10-24,69.9,49.8,0.008,80,12.8,79,23.3
2020-10-25,51.6,44.6,0.043,100,10.3,66,19.9
2020-10-26,62.2,51.4,0.043,100,11.9,88,22.4
2020-10-27,59.9,54.2,0.028,94,8.4,77,15.9
2020-10-28,61.2,52.3,0.146,96,6.5,84,13.9
2020-10-29,53.8,47.3,1.591,100,17.6,91,32.0
2020-10-30,47.1,37.9,0.705,82,19.2,87,36.9
2020-10-31,44.8,31.8,0.0,26,9.6,70,17.9
2020-11-01,57.2,40.7,0.315,77,18.6,78,34.4
2020-11-02,43.7,37.4,0.012,31,25.4,53,48.1
2020-11-03,53.1,39.3,0.0,50,16.2,53,29.5
2020-11-04,61.3,39.5,0.0,10,11.9,70,21.5
2020-11-05,65.5,45.1,0.0,42,12.3,75,23.9
2020-11-06,68.4,49.4,0.0,44,9.3,76,18.8
2020-11-07,71.2,46.9,0.0,13,7.2,69,12.1
2020-11-08,71.0,46.5,0.0,10,5.9,75,10.7
2020-11-09,70.3,45.8,0.0,0,5.6,81,9.4
2020-11-10,71.2,53.0,0.0,14,9.6,88,18.8
2020-11-11,70.7,59.7,0.614,68,11.1,94,20.1
2020-11-12,65.1,47.3,0.39,100,15.4,88,30.2
2020-11-13,51.9,43.9,0.122,71,9.0,90,17.0
2020-11-14,52.1,39.5,0.0,15,11.1,68,21.5
2020-11-15,63.1,37.1,0.165,58,27.8,76,61.3
2020-11-16,52.2,41.3,0.0,8,15.9,54,30.0
2020-11-17,47.3,36.7,0.051,46,13.4,62,28.2
2020-11-18,35.6,29.6,0.0,19,15.5,50,30.2
2020-11-19,44.8,26.8,0.0,42,13.5,62,25.7
2020-11-20,58.6,41.1,0.0,14,12.5,64,22.4
2020-11-21,60.0,45.1,0.0,31,10.1,62,19.5
2020-11-22,54.2,40.1,0.012,95,15.0,74,26.8
2020-11-23,57.2,41.0,0.583,52,19.1,74,35.6
2020-11-24,47.2,36.5,0.0,46,10.8,66,21.3
2020-11-25,52.6,38.7,0.016,88,10.6,75,19.9
2020-11-26,62.8,48.8,0.445,60,12.8,87,30.6
2020-11-27,60.5,44.8,0.0,25,9.6,77,16.8
2020-11-28,55.0,40.8,0.0,37,10.9,69,21.0
2020-11-29,51.6,35.5,0.0,20,7.5,68,14.5
2020-11-30,62.1,41.0,1.48,95,29.4,88,66.9
2020-12-01,58.8,38.0,0.035,57,17.3,78,34.0
2020-12-02,44.6,34.6,0.0,43,18.9,61,36.5
2020-12-03,49.6,32.9,0.004,40,12.2,57,21.5
2020-12-04,52.7,40.0,0.157,82,13.2,73,23.7
2020-12-05,44.5,38.3,0.89,73,19.9,82,37.1
2020-12-06,38.7,33.0,0.0,21,18.3,56,35.1
2020-12-07,39.7,29.1,0.0,37,9.9,65,19.9
2020-12-08,38.4,29.3,0.0,63,13.4,61,25.9
2020-12-09,39.3,28.8,0.02,72,12.4,70,25.3
2020-12-10,48.7,32.4,0.0,11,12.0,74,23.5
2020-12-11,51.4,30.2,0.0,32,9.0,82,18.6
2020-12-12,54.7,36.7,0.047,77,8.5,94,15.7
2020-12-13,58.2,42.1,0.051,66,12.2,81,22.6
2020-12-14,40.4,36.0,0.252,84,12.7,84,22.8
2020-12-15,38.7,28.8,0.0,45,11.6,56,23.5
2020-12-16,32.6,24.4,0.488,95,19.2,64,38.9
2020-12-17,31.9,23.6,0.72,86,23.5,81,50.1
2020-12-18,29.8,18.5,0.0,41,10.1,75,19.0
2020-12-19,28.3,14.8,0.0,56,8.0,82,14.1
2020-12-20,36.9,18.4,0.028,88,5.4,85,8.1
2020-12-21,37.5,31.1,0.0,82,7.6,93,13.2
2020-12-22,42.4,29.9,0.0,41,13.1,80,24.8
2020-12-23,41.0,25.3,0.0,67,9.4,75,17.0
2020-12-24,58.4,37.7,0.201,93,27.1,84,56.4
2020-12-25,59.1,30.2,1.488,94,34.1,84,72.0
2020-12-26,31.7,23.1,0.0,1,16.4,55,31.1
2020-12-27,37.2,23.9,0.0,31,10.5,64,19.5
2020-12-28,48.9,31.4,0.0,57,11.2,76,21.3
2020-12-29,38.2,27.1,0.0,21,16.8,56,32.0
2020-12-30,38.8,25.5,0.0,91,13.8,64,24.6
2020-12-31,47.3,33.6,0.346,92,17.8,74,31.5
2021-01-01,38.7,27.7,0.331,83,11.4,78,20.8
2021-01-02,50.1,34.7,0.154,65,18.5,81,33.8
2021-01-03,38.7,29.5,0.268,98,14.5,88,26.2
2021-01-04,44.2,33.2,0.059,79,10.6,84,19.7
2021-01-05,41.0,33.6,0.0,84,7.0,77,13.6
2021-01-06,40.6,30.5,0.0,32,13.6,70,26.2
2021-01-07,42.9,28.9,0.0,8,10.8,61,21.3
2021-01-08,41.6,25.3,0.0,56,13.4,64,23.5
2021-01-09,35.2,24.7,0.0,49,16.8,50,32.2
2021-01-10,41.4,26.8,0.0,39,10.7,65,21.3
2021-01-11,35.6,24.2,0.0,69,6.1,75,10.7
2021-01-12,42.8,28.0,0.0,13,6.1,73,13.2
2021-01-13,42.8,25.7,0.0,49,9.3,76,18.3
2021-01-14,48.2,31.2,0.0,77,6.3,80,11.2
2021-01-15,44.8,30.4,0.122,88,16.6,89,31.1
2021-01-16,46.3,36.0,0.854,85,22.0,84,43.6
2021-01-17,45.1,32.0,0.0,27,19.0,59,37.8
2021-01-18,44.4,32.0,0.0,19,13.7,68,31.5
2021-01-19,40.6,29.5,0.0,36,16.1,65,30.9
2021-01-20,40.1,25.6,0.039,37,18.3,59,34.4
2021-01-21,41.8,23.7,0.0,27,12.4,61,25.1
2021-01-22,44.2,30.7,0.0,17,16.4,61,30.9
2021-01-23,32.5,23.7,0.0,34,21.2,48,40.0
2021-01-24,32.3,21.7,0.0,39,15.7,44,30.9
2021-01-25,38.5,23.4,0.0,68,8.2,52,15.2
2021-01-26,34.9,29.2,0.161,95,11.7,71,21.3
2021-01-27,39.7,27.9,0.02,76,13.8,73,26.4
2021-01-28,32.1,20.2,0.0,58,20.3,54,38.0
2021-01-29,24.4,15.3,0.0,11,23.0,43,44.1
2021-01-30,33.4,15.9,0.0,0,12.9,44,23.7
2021-01-31,26.9,17.8,0.094,91,12.5,57,23.0
2021-02-01,33.4,23.6,1.547,100,27.7,86,52.1
2021-02-02,34.9,28.6,0.161,100,23.9,82,42.3
2021-02-03,34.9,28.2,0.004,88,13.0,74,23.5
2021-02-04,39.1,26.4,0.0,14,12.0,72,22.6
2021-02-05,41.6,26.6,0.075,62,12.5,82,21.9
2021-02-06,39.5,22.6,0.0,21,17.3,69,33.8
2021-02-07,32.3,22.4,0.28,83,15.3,85,28.0
2021-02-08,26.1,12.2,0.0,10,14.6,67,25.9
2021-02-09,33.6,13.3,0.091,82,10.4,84,18.6
2021-02-10,32.4,15.9,0.0,60,8.1,71,14.1
2021-02-11,33.0,23.0,0.161,96,10.1,77,18.8
2021-02-12,27.5,11.5,0.0,70,8.8,68,15.9
2021-02-13,27.4,18.1,0.047,98,10.7,68,19.2
2021-02-14,37.9,27.0,0.02,99,9.2,79,16.1
2021-02-15,33.4,27.2,0.047,100,10.6,82,18.8
2021-02-16,48.2,31.5,1.244,59,16.7,83,39.4
2021-02-17,31.2,20.4,0.0,48,13.7,59,25.5
2021-02-18,27.6,23.7,0.496,99,12.0,74,22.4
2021-02-19,31.5,25.8,0.228,100,10.4,89,18.6
2021-02-20,32.1,22.4,0.0,51,11.5,72,21.9
2021-02-21,33.6,18.1,0.0,16,9.7,68,18.1
2021-02-22,36.3,20.3,0.551,91,14.8,85,26.4
2021-02-23,44.1,29.2,0.024,66,14.7,76,26.8
2021-02-24,51.6,31.6,0.0,36,14.9,70,28.9
2021-02-25,47.1,30.7,0.0,12,17.1,54,30.4
2021-02-26,43.9,26.2,0.0,69,9.3,63,16.8
2021-02-27,52.8,34.7,0.472,76,11.7,87,23.0
2021-02-28,45.7,32.9,0.177,99,11.5,82,20.8
2021-03-01,47.8,35.0,0.291,82,23.7,79,42.5
2021-03-02,31.7,19.2,0.0,8,20.9,43,38.5
2021-03-03,51.1,26.6,0.0,10,12.8,52,24.6
2021-03-04,42.2,27.3,0.0,40,20.1,57,38.3
2021-03-05,35.8,20.4,0.0,3,18.6,42,34.7
2021-03-06,34.6,24.0,0.0,61,14.7,53,29.1
2021-03-07,40.1,22.6,0.0,12,10.2,54,20.6
2021-03-08,42.7,20.1,0.0,10,8.3,51,18.3
2021-03-09,60.4,32.5,0.0,22,13.3,50,25.9
2021-03-10,51.9,30.2,0.0,13,11.6,76,23.9
2021-03-11,67.5,36.8,0.0,55,11.2,71,22.8
2021-03-12,65.0,52.4,0.012,48,16.2,52,30.2
2021-03-13,48.9,29.4,0.0,0,19.1,39,35.1
2021-03-14,50.3,30.8,0.0,17,23.7,40,45.9
2021-03-15,37.1,21.4,0.0,23,20.2,34,37.4
2021-03-16,36.9,24.9,0.0,92,9.1,55,19.2
2021-03-17,46.3,33.0,0.0,99,7.4,79,15.9
2021-03-18,45.1,39.7,0.661,100,16.9,94,30.4
2021-03-19,41.9,27.5,0.126,52,21.0,45,39.1
2021-03-20,56.2,26.4,0.0,0,8.3,56,14.5
2021-03-21,59.3,31.6,0.0,2,8.9,63,18.1
2021-03-22,56.6,29.6,0.0,0,8.8,73,18.6
2021-03-23,62.2,34.5,0.0,51,7.9,83,16.6
2021-03-24,56.2,39.5,1.126,90,10.2,92,17.9
2021-03-25,67.4,48.7,0.071,99,10.9,93,22.4
